year,jday,time,Tair,RH,Wind,SolRad,Rain
2020,186,8:00,14.3,85.6,0.5,89,0
2020,186,9:00,15,82.4,0.7,154,0
2020,186,10:00,15.2,82,0.7,134,0
2020,186,11:00,16.8,75.7,1.4,549,0
2020,186,12:00,17.8,70.2,1.4,691,0
2020,186,13:00,19.3,64.9,1.2,926,0
2020,186,14:00,19.5,58.7,1.3,559,0
2020,186,15:00,20,52.9,1.7,569,0
2020,186,16:00,21.5,46.5,1.5,749,0
2020,186,17:00,21.5,46.6,1.9,581,0
2020,186,18:00,21.4,46.6,1.9,461,0
2020,186,19:00,21.3,46.9,1.5,320,0
2020,186,20:00,20.2,51.1,1.7,160,0
2020,186,21:00,18.2,56.4,1.8,22,0
2020,186,22:00,16.7,60.3,1.4,2,0
2020,186,23:00,15.3,66.6,0.9,0,0
2020,187,0:00,12.9,82.4,0,0,0
2020,187,1:00,12.1,85.9,0.2,0,0
2020,187,2:00,12,88.4,0.4,0,0
2020,187,3:00,12,88.9,0.3,0,0
2020,187,4:00,11.1,93.3,0.1,0,0
2020,187,5:00,10.8,94.9,0.4,0,0
2020,187,6:00,10.6,95.2,0.5,10,0
2020,187,7:00,11.4,94,0.4,44,0
2020,187,8:00,14.2,80.9,1.1,172,0
2020,187,9:00,16.4,68.6,1.3,431,0
2020,187,10:00,17.7,66.6,1.4,583,0
2020,187,11:00,18.7,63.1,1.2,710,0
2020,187,12:00,20.1,61.2,1.2,812,0
2020,187,13:00,21.1,57.3,1.4,907,0
2020,187,14:00,22.1,51.4,1.4,943,0
2020,187,15:00,22.7,45.4,1.6,888,0
2020,187,16:00,23.2,44.4,1.5,798,0
2020,187,17:00,23.6,43.6,1.5,695,0
2020,187,18:00,23.5,44,1.4,500,0
2020,187,19:00,23.5,44.8,1.2,337,0
2020,187,20:00,22.5,46.6,1.4,163,0
2020,187,21:00,20,52.9,1.7,23,0
2020,187,22:00,17.3,62.4,1.1,2,0
2020,187,23:00,16,64.9,0.9,0,0
2020,188,0:00,13.7,78.7,0.1,0,0
2020,188,1:00,12.7,86.1,0.3,0,0
2020,188,2:00,12.8,84.1,0.6,0,0
2020,188,3:00,12.9,84.8,0.2,0,0
2020,188,4:00,12.7,85.3,0.4,0,0
2020,188,5:00,13.4,84.6,0.9,0,0
2020,188,6:00,13.6,86.2,0.9,6,0
2020,188,7:00,14.3,80.3,0.8,54,0
2020,188,8:00,15,74.3,1,122,0
2020,188,9:00,16.1,70.5,1,232,0
2020,188,10:00,17.5,64.1,1.3,488,0
2020,188,11:00,18.9,61.7,1.2,700,0
2020,188,12:00,19.5,55.8,1.4,710,0
2020,188,13:00,20.3,55,1.5,791,0
2020,188,14:00,20.8,52.5,1.6,784,0
2020,188,15:00,21,51.6,1.5,616,0
2020,188,16:00,21.5,49.7,1.4,569,0
2020,188,17:00,21.5,48.4,1.3,399,0
2020,188,18:00,21.6,48.4,1.3,408,0
2020,188,19:00,21.7,47,1.1,291,0
2020,188,20:00,19.9,54.8,1.2,103,0
2020,188,21:00,18.3,61.3,1.2,26,0
2020,188,22:00,16.8,67.3,0.7,1,0
2020,188,23:00,16.3,68.5,0.9,0,0
2020,189,0:00,15.7,70.8,1.1,0,0
2020,189,1:00,14.8,75,0.8,0,0
2020,189,2:00,14.5,77.6,1,0,0
2020,189,3:00,15.2,74.5,1.4,0,0
2020,189,4:00,15.2,75.8,1.6,0,0
2020,189,5:00,14.8,78,1.6,0,0
2020,189,6:00,14.5,79.9,1.5,2,0
2020,189,7:00,14.5,79.1,1.6,17,0
2020,189,8:00,14.6,78.7,1.6,51,0
2020,189,9:00,15,76.7,1.5,120,0
2020,189,10:00,15.7,72.2,1.4,230,0
2020,189,11:00,16.4,68.1,1.3,275,0
2020,189,12:00,16.4,69.9,1.2,252,0
2020,189,13:00,17.3,67.2,0.9,237,0
2020,189,14:00,17.4,68.8,0.8,161,0
2020,189,15:00,18,67.3,1,247,0
2020,189,16:00,18.1,70.7,1.3,260,0
2020,189,17:00,17.7,73.5,1.4,119,0
2020,189,18:00,17.3,75.9,1.8,130,0
2020,189,19:00,17.5,75.1,1.7,187,0
2020,189,20:00,16.9,77.7,1.8,110,0
2020,189,21:00,16.8,78.5,1,29,0
2020,189,22:00,15.8,81.8,0.5,1,0
2020,189,23:00,15.2,85.7,0.3,0,0
2020,190,0:00,14.2,90.8,0.1,0,0
2020,190,1:00,13.8,92.6,0.2,0,0
2020,190,2:00,13.2,94.2,0.1,0,0
2020,190,3:00,14.1,86.1,0.5,0,0
2020,190,4:00,14.1,85,0.4,0,0
2020,190,5:00,13.5,90,0.2,0,0
2020,190,6:00,13.8,90.7,0.4,5,0
2020,190,7:00,14.6,88.3,0.3,39,0
2020,190,8:00,15.1,83.9,1.1,99,0
2020,190,9:00,16,79.9,0.9,193,0
2020,190,10:00,17.3,81.1,1.1,448,0
2020,190,11:00,18.7,72.5,1.2,663,0
2020,190,12:00,17.6,71.7,1.2,335,0
2020,190,13:00,19.6,63.3,1.5,730,0
2020,190,14:00,20.8,57.9,1.6,808,0
2020,190,15:00,21.9,54.5,1.1,742,0
2020,190,16:00,22.6,47.2,1.4,715,0
2020,190,17:00,23,42.5,1.4,588,0
2020,190,18:00,23,42.9,1.4,438,0
2020,190,19:00,22.8,45.1,1.2,305,0
2020,190,20:00,21.6,51.9,1.5,152,0
2020,190,21:00,19.4,62.6,1.8,22,0
2020,190,22:00,17.6,64.1,1.3,1,0
2020,190,23:00,15.4,76.4,0.5,0,0
2020,191,0:00,14.6,81.5,0.2,0,0
2020,191,1:00,14.7,81.9,0.3,0,0
2020,191,2:00,14,88,0,0,0
2020,191,3:00,14.3,87,0,0,0
2020,191,4:00,14.7,83.4,0.1,0,0
2020,191,5:00,14.7,85,0,0,0
2020,191,6:00,14.6,86,0.1,3,0
2020,191,7:00,15,85.6,0.4,31,0
2020,191,8:00,15.5,84.3,0.4,68,0.25
2020,191,9:00,15.7,84.7,1,148,0
2020,191,10:00,16.6,80.8,1.3,249,0
2020,191,11:00,17.3,77.5,1.4,289,0
2020,191,12:00,17.7,76.5,1.5,337,0
2020,191,13:00,18.6,74.6,1.3,378,0
2020,191,14:00,19.5,70.4,1.3,368,0
2020,191,15:00,20.6,66.4,1.1,316,0
2020,191,16:00,21.2,62.4,1.3,294,0
2020,191,17:00,21.1,62.6,1.5,447,0
2020,191,18:00,21.2,62.3,1.4,447,0
2020,191,19:00,21.3,60.7,1.4,315,0
2020,191,20:00,19.4,64.2,2.1,158,0
2020,191,21:00,17.4,67.2,1.7,23,0
2020,191,22:00,16,71.3,1.1,1,0
2020,191,23:00,14.4,77.8,0.6,0,0
2020,192,0:00,13.7,81.5,0.6,0,0
2020,192,1:00,12.7,87.6,0.2,0,0
2020,192,2:00,13.4,84.8,0.1,0,0
2020,192,3:00,13.6,84.3,0.3,0,0
2020,192,4:00,13.5,86.2,0.2,0,0
2020,192,5:00,13.6,83.2,0.5,0,0
2020,192,6:00,13.7,85.6,0.3,4,0
2020,192,7:00,14.4,82.7,0.8,20,0
2020,192,8:00,14.8,80.2,0.9,93,0
2020,192,9:00,15.6,77.2,1.2,180,0
2020,192,10:00,16.2,74.1,1.4,252,0
2020,192,11:00,16.8,72.3,1.2,298,0
2020,192,12:00,18.1,67.3,1.2,502,0
2020,192,13:00,19.8,58.4,1.4,870,0
2020,192,14:00,20.8,55.4,1.5,846,0
2020,192,15:00,21.7,52.2,1.6,809,0
2020,192,16:00,22.4,50.1,1.5,724,0
2020,192,17:00,23.1,48.6,1.4,608,0
2020,192,18:00,23.2,48.8,1.2,464,0
2020,192,19:00,23.4,47.5,1.1,305,0
2020,192,20:00,21.9,52.4,1.3,154,0
2020,192,21:00,18.7,64,1,18,0
2020,192,22:00,17.1,68.8,1.3,1,0
2020,192,23:00,15.2,78.4,0.6,0,0
2020,193,0:00,14.1,83.3,0.5,0,0
2020,193,1:00,13.4,87.1,0.4,0,0
2020,193,2:00,12.5,90.7,0.5,0,0
2020,193,3:00,12.1,92.2,0.3,0,0
2020,193,4:00,11.7,94,0.7,0,0
2020,193,5:00,11.3,94.4,0.7,0,0
2020,193,6:00,11.1,94.4,1,12,0
2020,193,7:00,12.3,90.6,0.9,68,0
2020,193,8:00,15,81.9,0.7,169,0
2020,193,9:00,16.7,79.4,1,329,0
2020,193,10:00,17.7,73.3,1.1,359,0
2020,193,11:00,18.8,67.4,1.3,483,0
2020,193,12:00,19.7,63,1.4,563,0
2020,193,13:00,20.9,57.8,1.7,676,0
2020,193,14:00,20.5,59.9,1.7,437,0
2020,193,15:00,20,59.1,1.8,387,0
2020,193,16:00,19.6,58.6,1.8,288,0
2020,193,17:00,18.8,62,1.6,232,0
2020,193,18:00,18.8,63.6,1.7,315,0
2020,193,19:00,18.1,66.5,1.7,127,0
2020,193,20:00,17.4,72.5,1.6,33,0
2020,193,21:00,17.3,74.4,1.5,19,0
2020,193,22:00,17.1,77.4,1.7,1,0
2020,193,23:00,16.9,81.5,1.6,0,0
2020,194,0:00,16.9,78.3,1.7,0,0
2020,194,1:00,16.9,77.8,1.9,0,0
2020,194,2:00,16.6,80.2,1.5,0,0
2020,194,3:00,16.6,79.8,1.4,0,0
2020,194,4:00,16.6,78.6,0.9,0,0
2020,194,5:00,16.2,80.4,0.9,0,0
2020,194,6:00,14.7,91,1.1,3,0
2020,194,7:00,13.5,96.6,1.1,16,0.25
2020,194,8:00,13.6,96.4,1.2,44,0.25
2020,194,9:00,13.8,95.3,1.7,127,0.76
2020,194,10:00,14.3,93.1,1.5,186,0
2020,194,11:00,14.7,90.9,1.3,215,0.51
2020,194,12:00,16.2,82.1,1.3,526,0
2020,194,13:00,18.1,71.1,1.5,718,0
2020,194,14:00,18.4,66.4,1.2,390,0
2020,194,15:00,19.6,57.6,1.4,563,0
2020,194,16:00,19.7,53.1,1.1,375,0
2020,194,17:00,21.2,46.4,1.9,635,0
2020,194,18:00,21,47,2.3,486,0
2020,194,19:00,20,48,2.6,245,0
2020,194,20:00,18.8,49.1,2.2,63,0
2020,194,21:00,17.5,57.5,1.7,10,0
2020,194,22:00,16.6,62.4,1.4,1,0
2020,194,23:00,15.7,65.7,1.3,0,0
2020,195,0:00,15,67,1.1,0,0
2020,195,1:00,14.2,70.5,1.1,0,0
2020,195,2:00,12.8,78.2,0.7,0,0
2020,195,3:00,11.3,87.1,0.7,0,0
2020,195,4:00,10.5,90.5,0.5,0,0
2020,195,5:00,10.1,93,0.6,0,0
2020,195,6:00,9.9,94.7,0.6,9,0
2020,195,7:00,10.7,93.1,0.6,40,0
2020,195,8:00,13.2,81.9,1.8,112,0
2020,195,9:00,15.2,74,1.5,439,0
2020,195,10:00,17.2,66,1.6,589,0
2020,195,11:00,18.9,56.9,1.7,706,0
2020,195,12:00,19.9,54.3,2,807,0
2020,195,13:00,21.4,47.4,2.2,855,0
2020,195,14:00,22,42.3,2.5,868,0
2020,195,15:00,23,37.9,2.3,827,0
2020,195,16:00,23.3,38,2.3,744,0
2020,195,17:00,23.3,37.7,2.5,625,0
2020,195,18:00,23.5,35.7,2.2,480,0
2020,195,19:00,23.1,35.7,2.1,322,0
2020,195,20:00,22.2,38.6,1.9,157,0
2020,195,21:00,20,45.7,1.8,18,0
2020,195,22:00,18.4,49.7,1.7,1,0
2020,195,23:00,17.2,53.3,1.7,0,0
2020,196,0:00,15.7,64.5,1,0,0
2020,196,1:00,12.9,82.2,0.2,0,0
2020,196,2:00,12.2,86.2,0.4,0,0
2020,196,3:00,11.7,89.2,0.3,0,0
2020,196,4:00,11,91.7,0.2,0,0
2020,196,5:00,10.6,93.7,0.5,0,0
2020,196,6:00,10.6,93.8,0.7,6,0
2020,196,7:00,11.2,92.3,0.8,24,0
2020,196,8:00,14.2,75.4,1,98,0
2020,196,9:00,17,63.2,1.5,431,0
2020,196,10:00,18.9,62,1.2,582,0
2020,196,11:00,20.4,58.5,1.3,710,0
2020,196,12:00,22.3,48.3,1.8,793,0
2020,196,13:00,23.9,40.3,2.1,854,0
2020,196,14:00,24.6,39.3,2.1,870,0
2020,196,15:00,25.7,33.9,2.7,827,0
2020,196,16:00,26.4,32.1,2.5,738,0
2020,196,17:00,26.7,31.9,2.1,629,0
2020,196,18:00,26.7,27.7,2.2,475,0
2020,196,19:00,25.9,32.2,2.2,315,0
2020,196,20:00,24.7,37.5,1.9,149,0
2020,196,21:00,22.7,43.6,1.7,17,0
2020,196,22:00,20.5,47.4,1.5,1,0
2020,196,23:00,16.9,66.2,0.1,0,0
2020,197,0:00,15.9,71.3,0.5,0,0
2020,197,1:00,15.1,72.1,0.3,0,0
2020,197,2:00,14.1,76.3,0.2,0,0
2020,197,3:00,13.7,77.8,0.4,0,0
2020,197,4:00,13.3,76.9,0.4,0,0
2020,197,5:00,12.7,80.8,0.3,0,0
2020,197,6:00,12.4,81.1,0.2,6,0
2020,197,7:00,12.8,80.3,0.3,21,0
2020,197,8:00,15.9,64.9,0.8,80,0
2020,197,9:00,18.7,54.7,1.2,415,0
2020,197,10:00,20.7,50.4,1.2,561,0
2020,197,11:00,22.3,50.4,1.3,657,0
2020,197,12:00,23.4,45.3,1.3,787,0
2020,197,13:00,24.5,40.9,1.5,829,0
2020,197,14:00,25.6,38.7,1.6,837,0
2020,197,15:00,26.6,37.9,2.2,795,0
2020,197,16:00,26.9,36.4,2.3,714,0
2020,197,17:00,27.3,37.3,2.1,598,0
2020,197,18:00,27.4,39.2,2.2,456,0
2020,197,19:00,27.1,39.5,2.2,304,0
2020,197,20:00,26,42.5,1.9,146,0
2020,197,21:00,23.5,52.6,1.5,16,0
2020,197,22:00,21.3,59.4,1.4,1,0
2020,197,23:00,19.8,65.8,1,0,0
2020,198,0:00,17.7,76.9,0.5,0,0
2020,198,1:00,17.3,78.9,0.5,0,0
2020,198,2:00,16.3,84,0.4,0,0
2020,198,3:00,15.9,86,0.7,0,0
2020,198,4:00,16.1,84.8,0.7,0,0
2020,198,5:00,14.8,91.8,0.2,0,0
2020,198,6:00,14.2,94.5,0.3,5,0
2020,198,7:00,15.2,90.2,0.6,33,0
2020,198,8:00,17.1,81.8,0.9,73,0
2020,198,9:00,19,74.7,1,414,0
2020,198,10:00,20.1,70.7,1.4,560,0
2020,198,11:00,20.8,67.6,1.5,679,0
2020,198,12:00,21.6,66,1.6,764,0
2020,198,13:00,22.4,66.2,1.3,545,0
2020,198,14:00,22.3,63.7,1.4,564,0
2020,198,15:00,24,57.1,1.4,775,0
2020,198,16:00,24.7,53.7,1.6,740,0
2020,198,17:00,24.5,55.2,1.2,324,0
2020,198,18:00,23.1,58.4,1.1,100,0
2020,198,19:00,22.5,62.9,0.8,56,0
2020,198,20:00,22.3,63.5,1.6,22,0
2020,198,21:00,21.5,66.8,1.5,7,0
2020,198,22:00,20.2,70.4,1.3,1,0
2020,198,23:00,19.5,73.7,0.9,0,0
2020,199,0:00,18.8,76.2,1.3,0,0
2020,199,1:00,17.4,83.5,0.2,0,0
2020,199,2:00,17.7,80.3,1.4,0,0
2020,199,3:00,17.7,80.3,1.1,0,0
2020,199,4:00,16.9,82.3,1.4,0,0
2020,199,5:00,16.2,84.4,1.3,0,0
2020,199,6:00,15.5,84.4,1.5,1,0
2020,199,7:00,14.6,85.8,1.6,17,0
2020,199,8:00,13.9,89.1,1.5,48,0
2020,199,9:00,14.6,84,1.4,112,0
2020,199,10:00,15.3,78.6,1.3,151,0
2020,199,11:00,15.2,78.9,1.8,154,0
2020,199,12:00,15.8,78.7,1.2,228,0
2020,199,13:00,16.3,76.3,1.1,181,0
2020,199,14:00,16.6,78.6,1.2,220,0
2020,199,15:00,17,77.3,1,228,0
2020,199,16:00,18.2,70.3,1,281,0
2020,199,17:00,19.4,64.5,1.3,399,0
2020,199,18:00,20.2,61.4,1.3,240,0
2020,199,19:00,20.2,61,1.2,222,0
2020,199,20:00,20.1,61.2,1.2,163,0
2020,199,21:00,18.2,67.6,0.9,16,0
2020,199,22:00,17.5,68.9,0.9,1,0
2020,199,23:00,14.8,81.7,0.3,0,0
2020,200,0:00,13.5,86.8,0.2,0,0
2020,200,1:00,12.9,90,0.2,0,0
2020,200,2:00,12.4,92.1,0.2,0,0
2020,200,3:00,12.2,93.6,0.4,0,0
2020,200,4:00,12,92.9,0.5,0,0
2020,200,5:00,11.6,93.9,0.6,0,0
2020,200,6:00,11.3,94.8,0.3,5,0
2020,200,7:00,11.7,94.7,0.5,23,0
2020,200,8:00,14.3,82.3,0.5,60,0
2020,200,9:00,17.3,69.8,1.1,411,0
2020,200,10:00,19.8,59.2,1.4,568,0
2020,200,11:00,21.1,53.2,1.9,697,0
2020,200,12:00,22.4,51,1.8,787,0
2020,200,13:00,24.2,45.4,2.1,841,0
2020,200,14:00,25.1,41.2,2.6,844,0
2020,200,15:00,24.8,41.5,2.7,807,0
2020,200,16:00,25.8,38.2,2.2,723,0
2020,200,17:00,25.9,41.7,2.6,603,0
2020,200,18:00,25.8,41.8,2.6,460,0
2020,200,19:00,25.6,40.9,2.4,302,0
2020,200,20:00,24.9,42.8,2.2,146,0
2020,200,21:00,23.1,49.1,1.5,16,0
2020,200,22:00,20.4,59.5,0.6,1,0
2020,200,23:00,17.9,70.4,0.3,0,0
2020,201,0:00,16.6,79,0.1,0,0
2020,201,1:00,16,81.1,0.3,0,0
2020,201,2:00,15.6,81.9,0.5,0,0
2020,201,3:00,15.4,83.3,0.5,0,0
2020,201,4:00,14.4,89,0.2,0,0
2020,201,5:00,13.9,90.7,0.4,0,0
2020,201,6:00,13.8,92.1,0.2,5,0
2020,201,7:00,14.4,90.1,0.5,26,0
2020,201,8:00,16.5,81.5,0.3,69,0
2020,201,9:00,19,74,1.2,376,0
2020,201,10:00,20.6,68.6,1.1,548,0
2020,201,11:00,23,60.5,1.1,688,0
2020,201,12:00,24.3,55.9,1.6,783,0
2020,201,13:00,25.2,52,2.3,831,0
2020,201,14:00,25.8,50.4,2.3,842,0
2020,201,15:00,26.9,48.2,2.4,786,0
2020,201,16:00,27.3,46.7,2.4,701,0
2020,201,17:00,27.4,45.3,2.4,567,0
2020,201,18:00,27.4,46.6,2.6,459,0
2020,201,19:00,27.2,45.3,2.2,303,0
2020,201,20:00,26.2,45.2,2,144,0
2020,201,21:00,24.4,50.9,1.5,15,0
2020,201,22:00,20.8,65,0.4,1,0
2020,201,23:00,18.2,78.7,0.2,0,0
2020,202,0:00,17.5,82.4,0.3,0,0
2020,202,1:00,16.3,89.1,0.1,0,0
2020,202,2:00,16.1,88.2,0.2,0,0
2020,202,3:00,15.5,91.7,0.3,0,0
2020,202,4:00,15.5,90.6,0.7,0,0
2020,202,5:00,15.2,91.8,0.7,0,0
2020,202,6:00,14.6,94.8,0.4,5,0
2020,202,7:00,14.9,94.3,0.6,21,0
2020,202,8:00,17.7,84.2,0.6,45,0
2020,202,9:00,21,69.6,1.2,394,0
2020,202,10:00,22.6,66.5,1.3,560,0
2020,202,11:00,24.2,60.7,1.1,686,0
2020,202,12:00,25.9,54.2,1.7,782,0
2020,202,13:00,27.5,47.8,2.5,833,0
2020,202,14:00,28.2,46.4,2.5,839,0
2020,202,15:00,28.8,45.3,2,797,0
2020,202,16:00,29.2,42.9,2.1,717,0
2020,202,17:00,29.7,41.3,1.9,602,0
2020,202,18:00,30.2,40.1,2.1,460,0
2020,202,19:00,29.8,38.5,2.1,303,0
2020,202,20:00,28.6,42.6,1.6,139,0
2020,202,21:00,26,55.1,1.3,15,0
2020,202,22:00,24.1,61.7,1,1,0
2020,202,23:00,20.8,76.4,0.1,0,0
2020,203,0:00,19.8,81.4,0.4,0,0
2020,203,1:00,18.9,83.5,0.3,0,0
2020,203,2:00,18.6,81.8,0.6,0,0
2020,203,3:00,17.7,83.8,0.3,0,0
2020,203,4:00,17.5,84.8,0.5,0,0
2020,203,5:00,16.8,89.6,0.6,0,0
2020,203,6:00,16.2,91.5,0.3,5,0
2020,203,7:00,17.1,85.3,0.6,22,0
2020,203,8:00,18.3,80.8,0.9,52,0
2020,203,9:00,19.8,73.8,1.3,377,0
2020,203,10:00,21.3,66.2,1.3,544,0
2020,203,11:00,21.9,63.7,1.6,668,0
2020,203,12:00,23,59.9,1.6,770,0
2020,203,13:00,24.3,56.1,1.7,825,0
2020,203,14:00,25.2,53.5,1.7,829,0
2020,203,15:00,25.9,52.1,1.4,786,0
2020,203,16:00,26.4,53.2,1.4,701,0
2020,203,17:00,26.7,52.5,1.4,579,0
2020,203,18:00,27.2,50.3,1.4,430,0
2020,203,19:00,26.6,50.6,1.4,277,0
2020,203,20:00,25.9,54.1,1.2,127,0
2020,203,21:00,24.1,59.6,1.8,19,0
2020,203,22:00,21.2,70.6,1,1,0
2020,203,23:00,20,72,1.7,0,0
2020,204,0:00,18.1,80.5,0.8,0,0
2020,204,1:00,17.5,83.8,0.6,0,0
2020,204,2:00,17.9,81.8,0.7,0,0
2020,204,3:00,18,81,0.7,0,0
2020,204,4:00,17.7,84.7,0.6,0,0
2020,204,5:00,17.4,87.9,1,0,0
2020,204,6:00,16.3,95.6,0.3,1,0
2020,204,7:00,16.3,94.5,0.5,11,0
2020,204,8:00,16.4,92.5,0.8,36,0
2020,204,9:00,16.3,90.5,0.8,91,0
2020,204,10:00,17.1,84.4,1.1,135,0
2020,204,11:00,17.6,81.4,1.2,188,0
2020,204,12:00,17.7,83.2,1.4,198,0
2020,204,13:00,18.3,78,1.4,220,0
2020,204,14:00,18.9,75.5,1.4,258,0
2020,204,15:00,19.8,70.7,1.3,361,0
2020,204,16:00,20.1,69.4,1.3,241,0
2020,204,17:00,20.4,67.5,1.1,216,0
2020,204,18:00,20.7,67,0.8,182,0
2020,204,19:00,20.4,69.5,0.7,91,0
2020,204,20:00,20.7,66.4,0.8,118,0
2020,204,21:00,19,76.7,0.3,17,0
2020,204,22:00,16.8,89.6,0.2,1,0
2020,204,23:00,17.2,86.9,0.4,0,0
2020,205,0:00,18.2,76.5,0.9,0,0
2020,205,1:00,17.3,78.3,0.6,0,0
2020,205,2:00,16.8,80.1,0.9,0,0
2020,205,3:00,16.3,81.1,1.2,0,0
2020,205,4:00,15.9,82.5,1.1,0,0
2020,205,5:00,15.6,81.7,1.1,0,0
2020,205,6:00,15.5,82.5,1.3,1,0
2020,205,7:00,15.2,83.4,1.4,11,0
2020,205,8:00,15.2,83.6,1.2,54,0
2020,205,9:00,15.8,81.3,1.4,156,0
2020,205,10:00,16.9,76.4,1.6,327,0
2020,205,11:00,17.6,71.3,1.5,332,0
2020,205,12:00,18,68.2,1.5,448,0
2020,205,13:00,19.4,63.1,1.6,654,0
2020,205,14:00,19.1,64.4,1.5,408,0
2020,205,15:00,18.9,64.7,1.5,340,0
2020,205,16:00,19.5,63.6,1.4,338,0
2020,205,17:00,19.6,63.1,1.2,305,0
2020,205,18:00,19.5,62.5,1.5,310,0
2020,205,19:00,20,59.7,1.2,320,0
2020,205,20:00,18.7,64.8,1.1,56,0
2020,205,21:00,17.5,69.9,1.3,14,0
2020,205,22:00,17,73.1,0.9,0,0
2020,205,23:00,16.4,73.1,1.7,0,0
2020,206,0:00,15.8,75.7,1.5,0,0
2020,206,1:00,15.6,78.1,0.7,0,0
2020,206,2:00,15,85.5,0.6,0,0
2020,206,3:00,14.7,86.8,0.8,0,0
2020,206,4:00,14.7,83.7,0.9,0,0
2020,206,5:00,14.6,80.4,1.1,0,0
2020,206,6:00,14.5,80.8,0.9,1,0
2020,206,7:00,14.7,78.3,1,32,0
2020,206,8:00,15.1,75.7,1,112,0
2020,206,9:00,16.3,71.6,1.3,317,0
2020,206,10:00,17.8,67.7,1.3,581,0
2020,206,11:00,17,71.9,1.2,250,0
2020,206,12:00,17.6,67.6,1.3,412,0
2020,206,13:00,19,61.4,1.5,675,0
2020,206,14:00,19.6,59.8,1.7,634,0
2020,206,15:00,20.2,57,1.5,498,0
2020,206,16:00,19.8,59,1.8,309,0
2020,206,17:00,19.3,59,2.4,243,0
2020,206,18:00,19.2,57.5,2.3,239,0
2020,206,19:00,18.7,56.3,2.3,177,0
2020,206,20:00,18,56.5,1.6,73,0
2020,206,21:00,16.5,63.2,0.9,16,0
2020,206,22:00,15.5,69.7,0.8,0,0
2020,206,23:00,15.9,66.7,1.3,0,0
2020,207,0:00,15.5,70,0.9,0,0
2020,207,1:00,15.1,71.1,1,0,0
2020,207,2:00,13.1,82.3,0.4,0,0
2020,207,3:00,12.2,85.6,0.4,0,0
2020,207,4:00,11.4,88.6,0.3,0,0
2020,207,5:00,10.4,92.3,0.1,0,0
2020,207,6:00,9.8,95.6,0,4,0
2020,207,7:00,10.4,94.4,0.1,23,0
2020,207,8:00,13.2,83.1,1.1,40,0
2020,207,9:00,15.6,71.7,1.2,376,0
2020,207,10:00,17.3,65,1.4,547,0
2020,207,11:00,19.1,59.8,1.6,694,0
2020,207,12:00,20.6,52.9,2,776,0
2020,207,13:00,21.9,47.8,2.2,842,0
2020,207,14:00,23.3,40.6,2.6,850,0
2020,207,15:00,23.9,39,2.8,807,0
2020,207,16:00,24.5,39.2,2.4,720,0
2020,207,17:00,24.9,37.1,2,601,0
2020,207,18:00,24.8,38.1,2.3,456,0
2020,207,19:00,23.8,40.2,2.2,297,0
2020,207,20:00,22.8,43.2,2.1,135,0
2020,207,21:00,21.1,47.6,1.5,13,0
2020,207,22:00,17.9,61.7,0.5,0,0
2020,207,23:00,15.4,73.6,0.2,0,0
2020,208,0:00,14.5,79.5,0.2,0,0
2020,208,1:00,13.8,83.2,0.3,0,0
2020,208,2:00,13.3,84.1,0.2,0,0
2020,208,3:00,12.5,86.2,0.2,0,0
2020,208,4:00,12,87.7,0.3,0,0
2020,208,5:00,11.8,87.9,0.2,0,0
2020,208,6:00,11.6,88.9,0.4,3,0
2020,208,7:00,11.9,88.4,0.2,20,0
2020,208,8:00,15.4,74.1,1.1,33,0
2020,208,9:00,18.6,63.4,1.5,373,0
2020,208,10:00,21.2,54.9,2.1,558,0
2020,208,11:00,23.1,49,2.3,689,0
2020,208,12:00,25,44.9,2.2,785,0
2020,208,13:00,26.4,42.1,2.3,838,0
2020,208,14:00,27.5,40.1,2.4,844,0
2020,208,15:00,28.3,39.3,2.1,800,0
2020,208,16:00,29.1,38.5,2.3,714,0
2020,208,17:00,30,37.3,2,593,0
2020,208,18:00,30.3,37.1,1.7,446,0
2020,208,19:00,30.3,34.5,1.9,288,0
2020,208,20:00,28.3,39.2,1.5,128,0
2020,208,21:00,24.9,50.3,1.3,13,0
2020,208,22:00,22.3,58.1,0.8,1,0
2020,208,23:00,19.9,69.2,0.5,0,0
2020,209,0:00,18.4,75.6,0.3,0,0
2020,209,1:00,17.5,80.3,0.2,0,0
2020,209,2:00,16.7,86.4,0.1,0,0
2020,209,3:00,16.5,83.4,0.6,0,0
2020,209,4:00,15.8,85.9,0.3,0,0
2020,209,5:00,15.1,86.9,0.3,0,0
2020,209,6:00,14.7,88,0.3,3,0
2020,209,7:00,14.8,88.8,0.3,20,0
2020,209,8:00,17.4,81.1,0.4,33,0
2020,209,9:00,20.7,70.6,0.9,366,0
2020,209,10:00,22.8,64,1.3,550,0
2020,209,11:00,25.1,55.3,1.2,676,0
2020,209,12:00,27.9,45.6,1.3,770,0
2020,209,13:00,29.7,35.5,1.6,824,0
2020,209,14:00,31,32.5,1.8,832,0
2020,209,15:00,32.2,29.5,1.5,792,0
2020,209,16:00,32.7,31,1.1,708,0
2020,209,17:00,33,32,1.2,587,0
2020,209,18:00,32.3,35.1,1.3,437,0
2020,209,19:00,32.7,29.6,1.7,276,0
2020,209,20:00,31,25.7,1.6,124,0
2020,209,21:00,25.9,42.6,0.7,14,0
2020,209,22:00,22.5,58.1,0.3,0,0
2020,209,23:00,20.8,66.9,0.2,0,0
2020,210,0:00,19.8,71.2,0.3,0,0
