obs_yield,precip,rad,maxt,mint,sat,hyd,clay,bulk,water,lat,long,elev
,433.52,21.6,29.31,17.25,0.41,55.92,0.2,1.43,1,37.54,-77.41,45.95
,411.85,21.21,27.94,19.3,0.41,23.54,0.22,1.46,1,37.05,-76.37,3.06
,411.85,21.21,27.94,19.3,0.37,39.6,0.17,1.6,1,37.05,-76.37,3.06
,411.85,21.21,27.94,19.3,0.4,9.78,0.33,1.55,1,37.05,-76.37,3.06
,360.23,21.49,28.71,16.14,0.41,49.2,0.26,1.48,1,37.53,-77.48,49.17
,433.52,21.6,29.31,17.25,0.44,18.65,0.37,1.47,1,37.53,-77.48,49.17
,433.52,21.6,29.31,17.25,0.41,20.21,0.3,1.54,1,37.53,-77.48,49.17
20.47,448.01,21.58,30.46,17.7,0.41,20.21,0.3,1.54,1,37.38,-77.59,62.42
20.47,448.01,21.58,30.46,17.7,0.38,15.32,0.2,1.53,1,37.38,-77.59,62.42
20.47,448.01,21.58,30.46,17.7,0.41,83.26,0.17,1.43,1,37.38,-77.59,62.42
,448.01,21.58,30.46,17.7,0.41,24.76,0.24,1.45,1,37.18,-77.23,29.75
,448.01,21.58,30.46,17.7,0.4,13.87,0.24,1.53,1,37.18,-77.23,29.75
,448.15,21.51,31.01,17.16,0.41,24.76,0.24,1.45,1,37.18,-77.23,29.75
19.8,448.15,21.51,31.01,17.16,0.43,18.56,0.36,1.47,1,37.08,-77.63,69.48
19.8,448.15,21.51,31.01,17.16,0.4,24.08,0.24,1.48,1,37.08,-77.63,69.48
19.8,448.15,21.51,31.01,17.16,0.36,22.64,0.29,1.67,1,37.08,-77.63,69.48
,448.01,21.58,30.46,17.7,0.4,24.08,0.24,1.48,1,37.2,-77.39,38.38
,448.01,21.58,30.46,17.7,0.36,22.64,0.29,1.67,1,37.2,-77.39,38.38
,448.01,21.58,30.46,17.7,0.38,37.71,0.23,1.59,1,37.2,-77.39,38.38
,492.96,21.37,29.16,17.07,0.4,78.76,0.15,1.45,1,36.69,-76.64,13.19
,489.28,21.31,29,17.58,0.36,42.81,0.12,1.6,1,36.69,-76.64,13.19
,489.28,21.31,29,17.58,0.4,78.76,0.15,1.45,1,36.69,-76.64,13.19
,411.85,21.21,27.94,19.3,0.41,24.8,0.25,1.5,1,37.24,-76.56,12.11
,459.4,21.34,29.32,16.96,0.38,34.61,0.21,1.59,1,37.24,-76.56,12.11
,459.4,21.34,29.32,16.96,0.41,24.8,0.25,1.5,1,37.24,-76.56,12.11
,468.18,21.21,27.77,19,0.37,8.82,0.24,1.65,1,36.68,-76.3,3.91
,489.28,21.31,29,17.58,0.38,18.79,0.2,1.59,1,36.68,-76.3,3.91
,489.28,21.31,29,17.58,0.38,24.58,0.24,1.58,1,36.68,-76.3,3.91
,459.4,21.34,29.32,16.96,0.41,66.28,0.19,1.43,1,37.27,-76.71,19.14
,459.4,21.34,29.32,16.96,0.41,24.8,0.25,1.5,1,37.27,-76.71,19.14
,459.4,21.34,29.32,16.96,0.4,9.78,0.33,1.55,1,37.27,-76.71,19.14
,460.77,21.4,29.42,16.83,0.41,66.28,0.19,1.43,1,37.33,-76.78,15.99
,459.4,21.34,29.32,16.96,0.41,66.28,0.19,1.43,1,37.33,-76.78,15.99
,459.4,21.34,29.32,16.96,0.4,44.16,0.21,1.49,1,37.33,-76.78,15.99
,369.83,21.23,29.8,15.59,0.44,14.41,0.38,1.46,1,38.19,-77.66,87.23
,393.66,21.74,28.66,15.71,0.42,13.21,0.32,1.47,1,38.19,-77.66,87.23
,393.66,21.74,28.66,15.71,0.44,14.41,0.38,1.46,1,38.19,-77.66,87.23
,369.83,21.23,29.8,15.59,0.41,7.76,0.35,1.54,1,38.3,-77.49,45.49
,369.83,21.23,29.8,15.59,0.44,14.41,0.38,1.46,1,38.3,-77.49,45.49
,369.83,21.23,29.8,15.59,0.36,50.67,0.09,1.55,1,38.3,-77.49,45.49
,329.38,20.84,29.07,15.72,0.41,60.28,0.22,1.45,1,38.75,-77.48,75.96
,329.38,20.84,29.07,15.72,0.41,27.72,0.21,1.36,1,38.75,-77.48,75.96
,329.38,20.84,29.07,15.72,0.4,17.94,0.23,1.44,1,38.75,-77.48,75.96
,468.18,21.21,27.77,19,0.41,28.11,0.22,1.37,1,36.75,-76.06,2.7
,468.18,21.21,27.77,19,0.42,121.2,0.12,1.34,1,36.75,-76.06,2.7
,468.18,21.21,27.77,19,0.4,14.39,0.23,1.44,1,36.75,-76.06,2.7
,329.38,20.84,29.07,15.72,0.38,7.18,0.32,1.62,1,38.7,-77.48,80.4
,329.38,20.84,29.07,15.72,0.38,8.87,0.28,1.59,1,38.7,-77.48,80.4
,329.38,20.84,29.07,15.72,0.38,15.99,0.23,1.46,1,38.7,-77.48,80.4
,329.38,20.84,29.07,15.72,0.4,12.65,0.24,1.51,1,38.77,-77.44,76
,329.38,20.84,29.07,15.72,0.41,21.68,0.25,1.43,1,38.77,-77.44,76
,329.38,20.84,29.07,15.72,0.38,7.24,0.26,1.6,1,38.77,-77.44,76
,329.38,20.84,29.07,15.72,0.4,14.01,0.26,1.5,1,38.83,-77.28,80.16
,329.38,20.84,29.07,15.72,0.38,25.06,0.26,1.58,1,38.83,-77.28,80.16
,329.38,20.84,29.07,15.72,0.38,9.61,0.25,1.55,1,38.83,-77.28,80.16
,459.4,21.34,29.32,16.96,0.38,40.07,0.18,1.55,1,37.11,-76.9,24.13
,459.4,21.34,29.32,16.96,0.41,14.15,0.22,1.43,1,37.11,-76.9,24.13
,459.4,21.34,29.32,16.96,0.39,37.59,0.2,1.54,1,37.11,-76.9,24.13
,492.96,21.37,29.16,17.07,0.4,51.09,0.21,1.5,1,36.89,-76.73,16.9
,492.96,21.37,29.16,17.07,0.41,44.65,0.23,1.48,1,36.89,-76.73,16.9
,489.28,21.31,29,17.58,0.4,51.09,0.21,1.5,1,36.89,-76.73,16.9
31.7,377.2,19.42,25.98,12.53,0.43,753.36,0.04,1.23,2,43.48,-70.72,92.36
31.7,377.2,19.42,25.98,12.53,0.48,717.67,0.04,1.13,2,43.48,-70.72,92.36
31.7,377.2,19.42,25.98,12.53,0.41,1018.21,0.04,1.34,2,43.48,-70.72,92.36
39.9,339.78,19.23,23.8,11.32,0.47,124.82,0.07,1.08,2,44.97,-70.44,471.2
39.9,339.78,19.23,23.8,11.32,0.43,94.35,0.08,1.13,2,44.97,-70.44,471.2
39.9,339.78,19.23,23.8,11.32,0.43,72.21,0.08,1.2,2,44.97,-70.44,471.2
37.88,330.57,19.91,24.84,13.94,0.43,504.38,0.03,1.29,2,44.17,-70.21,103.48
37.88,330.57,19.91,24.84,13.94,0.4,69.36,0.1,1.33,2,44.17,-70.21,103.48
37.88,330.57,19.91,24.84,13.94,0.39,71.27,0.07,1.24,2,44.17,-70.21,103.48
38.11,370.29,19.59,24.88,12.25,0.39,18.84,0.26,1.44,2,44.5,-69.15,105.64
38.11,370.29,19.59,24.88,12.25,0.48,66.36,0.07,1.06,2,44.5,-69.15,105.64
38.11,370.29,19.59,24.88,12.25,0.48,165.68,0.06,1.01,2,44.5,-69.15,105.64
,355.86,19.93,22.26,10.01,0.43,591.93,0.03,1.35,2,45.04,-67.64,80.61
,355.86,19.93,22.26,10.01,0.36,390.2,0.03,1.54,2,45.04,-67.64,80.61
,355.86,19.93,22.26,10.01,0.4,483.88,0.05,1.43,2,45.04,-67.64,80.61
36.94,323.69,19.56,23.25,12.11,0.5,160.89,0.07,0.93,2,45.84,-69.28,324.8
36.94,339.78,19.23,23.8,11.32,0.5,58.87,0.06,0.98,2,45.84,-69.28,324.8
36.94,339.78,19.23,23.8,11.32,0.5,160.89,0.07,0.93,2,45.84,-69.28,324.8
37.8,339.78,19.23,23.8,11.32,0.36,67.69,0.06,1.39,2,45.51,-69.96,357.62
37.8,339.78,19.23,23.8,11.32,0.4,17.65,0.31,1.55,2,45.51,-69.96,357.62
37.8,339.78,19.23,23.8,11.32,0.38,43.06,0.08,1.24,2,45.51,-69.96,357.62
,316.19,19.63,23.83,12.81,0.41,19.11,0.28,1.51,2,43.97,-69.86,35.37
,267.6,20.11,23.22,12.74,0.41,19.11,0.28,1.51,2,43.97,-69.86,35.37
,267.6,20.11,23.22,12.74,0.42,10.05,0.36,1.58,2,43.97,-69.86,35.37
34.88,369.01,18.51,21.73,9.86,0.43,47.93,0.19,1.27,2,46.66,-68.6,260.17
34.88,380.15,18.5,22.82,10.2,0.43,47.93,0.19,1.27,2,46.66,-68.6,260.17
34.88,380.15,18.5,22.82,10.2,0.4,39.41,0.14,1.33,2,46.66,-68.6,260.17
35.51,323.69,19.56,23.25,12.11,0.37,62.19,0.07,1.34,2,45.4,-68.65,130.96
35.51,323.69,19.56,23.25,12.11,0.35,54.06,0.07,1.44,2,45.4,-68.65,130.96
35.51,323.69,19.56,23.25,12.11,0.38,37.35,0.08,1.19,2,45.4,-68.65,130.96
38.33,316.19,19.63,23.83,12.81,0.4,34.12,0.3,1.46,2,44.41,-69.77,87.01
38.33,316.19,19.63,23.83,12.81,0.34,80.46,0.07,1.6,2,44.41,-69.77,87.01
38.33,339.78,19.23,23.8,11.32,0.4,34.12,0.3,1.46,2,44.41,-69.77,87.01
40.95,336.6,20,23.25,12.72,0.44,91.18,0.07,1.23,2,44.07,-69.55,42.7
40.95,336.6,20,23.25,12.72,0.46,62.64,0.07,1.13,2,44.07,-69.55,42.7
40.95,336.6,20,23.25,12.72,0.38,13.12,0.25,1.54,2,44.07,-69.55,42.7
,375.88,19.75,24.47,12.57,0.46,106.66,0.07,1.03,2,44.67,-68.36,80.92
,375.88,19.75,24.47,12.57,0.45,200.69,0.04,1.05,2,44.67,-68.36,80.92
,323.69,19.56,23.25,12.11,0.37,427.84,0.03,1.46,2,44.67,-68.36,80.92
34.82,394.63,19.8,23.12,12.83,0.56,197.67,0.07,0.72,2,44.15,-69.18,61.33
34.82,394.63,19.8,23.12,12.83,0.46,62.64,0.07,1.13,2,44.15,-69.18,61.33
34.82,394.63,19.8,23.12,12.83,0.48,167.24,0.06,0.98,2,44.15,-69.18,61.33
37.44,374.46,19.2,23.73,10.63,0.44,49.24,0.09,1.16,2,44.5,-70.76,358.44
37.44,374.46,19.2,23.73,10.63,0.44,138.06,0.05,1.13,2,44.5,-70.76,358.44
37.44,374.46,19.2,23.73,10.63,0.43,135.82,0.07,1.2,2,44.5,-70.76,358.44
36.36,282.82,20.52,23.33,12.39,0.36,13.92,0.3,1.55,2,43.85,-70.41,83.2
36.36,282.82,20.52,23.33,12.39,0.39,12.93,0.36,1.53,2,43.85,-70.41,83.2
36.36,282.82,20.52,23.33,12.39,0.44,631.81,0.03,1.27,2,43.85,-70.41,83.2
48.2,395.42,18.52,26.44,11.96,0.37,475.87,0.02,1.52,2,42.99,-72.71,417.75
48.2,351.99,18.21,25.47,12.05,0.35,51.06,0.06,1.41,2,42.99,-72.71,417.75
48.2,351.99,18.21,25.47,12.05,0.36,50.69,0.07,1.39,2,42.99,-72.71,417.75
40.04,408.15,18.47,23.05,10.65,0.38,74.66,0.06,1.41,2,44.01,-72.38,392.25
40.04,367.69,18.43,24.11,8.7,0.41,96.05,0.09,1.27,2,44.01,-72.38,392.25
40.04,367.69,18.43,24.11,8.7,0.33,51.35,0.07,1.62,2,44.01,-72.38,392.25
36.36,504.01,17.74,27.17,11.97,0.4,90.06,0.07,1.37,2,43.04,-73.09,523.37
36.36,504.01,17.74,27.17,11.97,0.37,198.85,0.09,1.54,2,43.04,-73.09,523.37
36.36,504.01,17.74,27.17,11.97,0.37,222.07,0.07,1.52,2,43.04,-73.09,523.37
37.8,744.3,18.95,16.68,9.12,,,,,2,44.61,-72.64,395.82
37.8,744.3,18.95,16.68,9.12,,,,,2,44.61,-72.64,395.82
37.8,744.3,18.95,16.68,9.12,,,,,2,44.61,-72.64,395.82
36.09,353.49,19.25,24.25,12.77,0.32,14.76,0.2,1.66,2,44.8,-73.29,34.27
36.09,353.49,19.25,24.25,12.77,0.4,2.41,0.66,1.7,2,44.8,-73.29,34.27
36.09,455.42,19,24.81,11.95,0.4,2.41,0.66,1.7,2,44.8,-73.29,34.27
39.5,353.49,19.25,24.25,12.77,0.41,1,0.69,1.69,2,44.46,-73.08,204.15
39.5,353.49,19.25,24.25,12.77,0.36,55.89,0.06,1.37,2,44.46,-73.08,204.15
39.5,353.49,19.25,24.25,12.77,0.45,3.18,0.72,1.55,2,44.46,-73.08,204.15
34.3,375.64,18.48,25.36,12.72,0.41,1,0.7,1.7,2,44.03,-73.14,256.66
34.3,375.64,18.48,25.36,12.72,0.4,145.8,0.05,1.41,2,44.03,-73.14,256.66
34.3,375.64,18.48,25.36,12.72,0.45,3.18,0.72,1.55,2,44.03,-73.14,256.66
40.53,417.39,18.35,24.06,11.24,0.39,61.18,0.08,1.29,2,44.83,-72.24,405.67
40.53,417.39,18.35,24.06,11.24,0.39,61.18,0.08,1.29,2,44.83,-72.24,405.67
40.53,417.39,18.35,24.06,11.24,0.39,116.48,0.05,1.36,2,44.83,-72.24,405.67
40.44,455.42,19,24.81,11.95,0.46,168.88,0.07,1.12,2,44.86,-72.91,201.48
40.44,455.42,19,24.81,11.95,0.36,90.74,0.03,1.46,2,44.86,-72.91,201.48
40.44,455.42,19,24.81,11.95,0.33,57.66,0.07,1.65,2,44.86,-72.91,201.48
39.18,390.13,18.43,25.29,11.9,0.37,48.87,0.08,1.41,2,44.46,-72.1,418.39
39.18,390.13,18.43,25.29,11.9,0.36,26.19,0.13,1.51,2,44.46,-72.1,418.39
39.18,390.13,18.43,25.29,11.9,0.41,19.41,0.35,1.52,2,44.46,-72.1,418.39
40.35,339.76,17.91,23.02,10.62,0.36,90.74,0.03,1.46,2,44.27,-72.61,414.89
40.35,339.76,17.91,23.02,10.62,0.46,168.88,0.07,1.12,2,44.27,-72.61,414.89
40.35,339.76,17.91,23.02,10.62,0.33,57.66,0.07,1.65,2,44.27,-72.61,414.89
39.05,351.99,18.21,25.47,12.05,0.3,50.92,0.05,1.72,2,43.58,-72.59,391.63
39.05,367.69,18.43,24.11,8.7,0.39,80.35,0.11,1.46,2,43.58,-72.59,391.63
39.05,332.98,18.72,24.76,9.96,0.39,62.82,0.09,1.33,2,43.58,-72.59,391.63
36.32,375.64,18.48,25.36,12.72,0.4,163.59,0.06,1.38,2,43.58,-73.04,384.09
36.32,428.96,18.12,25.64,12.23,0.4,163.59,0.06,1.38,2,43.58,-73.04,384.09
36.32,428.96,18.12,25.64,12.23,0.4,95.4,0.05,1.36,2,43.58,-73.04,384.09
38.56,466.04,18.52,20.8,8.03,0.41,3.79,0.6,1.7,2,44.73,-71.74,484.85
38.56,375.42,18.49,24.16,9.43,0.37,253.28,0.01,1.51,2,44.73,-71.74,484.85
38.56,375.42,18.49,24.16,9.43,0.39,288.89,0.05,1.39,2,44.73,-71.74,484.85
,380.9,19.07,26.15,15.75,0.31,41.98,0.05,1.59,2,41.71,-71.28,14.23
,380.9,19.07,26.15,15.75,0.44,158,0.05,1.21,2,41.71,-71.28,14.23
,380.9,19.07,26.15,15.75,0.36,70.42,0.08,1.53,2,41.71,-71.28,14.23
40.57,383.32,18.85,24.74,13.49,0.35,197,0.02,0.66,2,41.67,-71.59,90.27
40.57,383.32,18.85,24.74,13.49,0.42,415.4,0.03,1.33,2,41.67,-71.59,90.27
40.57,383.32,18.85,24.74,13.49,0.39,292.45,0.03,1.37,2,41.67,-71.59,90.27
33.54,380.9,19.07,26.15,15.75,0.35,67.42,0.06,1.4,2,41.87,-71.58,113.22
33.54,380.9,19.07,26.15,15.75,0.44,158,0.05,1.21,2,41.87,-71.58,113.22
33.54,380.9,19.07,26.15,15.75,0.36,70.42,0.08,1.53,2,41.87,-71.58,113.22
39.36,390.45,19.32,25.11,13.18,0.35,72.47,0.02,1.34,2,41.47,-71.62,43.66
39.36,390.45,19.32,25.11,13.18,0.35,66.05,0.06,1.31,2,41.47,-71.62,43.66
39.36,390.45,19.32,25.11,13.18,0.33,67.16,0.06,1.55,2,41.47,-71.62,43.66
41.02,325.47,19.11,24.11,15.9,0.34,31.76,0.09,1.56,2,41.56,-71.24,30.48
41.02,325.47,19.11,24.11,15.9,0.31,41.98,0.05,1.59,2,41.56,-71.24,30.48
41.02,325.47,19.11,24.11,15.9,0.33,38.65,0.07,1.53,2,41.56,-71.24,30.48
40.75,370.31,18.74,26.8,13.51,0.43,150,0.07,1.29,2,42.92,-71.72,200.78
40.75,372.89,18.74,25.74,12.62,0.48,365,0.06,1.15,2,42.92,-71.72,200.78
40.75,372.89,18.74,25.74,12.62,0.43,150,0.07,1.29,2,42.92,-71.72,200.78
33.76,337.77,19,25.83,12.16,0.48,193,0.06,1.05,2,42.99,-71.13,79.99
33.76,337.77,19,25.83,12.16,0.45,131,0.13,1.31,2,42.99,-71.13,79.99
33.76,337.77,19,25.83,12.16,0.4,119,0.06,1.33,2,42.99,-71.13,79.99
47.48,351.99,18.21,25.47,12.05,0.37,55,0.07,1.41,2,43.36,-72.22,360.98
47.48,351.99,18.21,25.47,12.05,0.38,63,0.07,1.36,2,43.36,-72.22,360.98
47.48,332.98,18.72,24.76,9.96,0.45,171,0.07,1.2,2,43.36,-72.22,360.98
41.92,335.79,18.86,25.46,11.47,0.36,67.96,0.06,1.49,2,43.52,-71.42,229.49
41.92,335.79,18.86,25.46,11.47,0.36,69.35,0.06,1.46,2,43.52,-71.42,229.49
41.92,389.77,18.4,24.29,9.29,0.41,129.58,0.06,1.38,2,43.52,-71.42,229.49
44.74,466.04,18.52,20.8,8.03,0.37,67.92,0.06,1.38,2,44.69,-71.31,568.09
44.74,466.04,18.52,20.8,8.03,0.38,66.47,0.06,1.22,2,44.69,-71.31,568.09
44.74,375.42,18.49,24.16,9.43,0.44,145.59,0.08,1.24,2,44.69,-71.31,568.09
39.17,420.78,18.82,24.97,11.52,0.43,118,0.07,1.29,2,43.87,-71.2,311.61
39.17,420.78,18.82,24.97,11.52,0.43,150,0.07,1.29,2,43.87,-71.2,311.61
39.17,420.78,18.82,24.97,11.52,0.41,94,0.06,1.34,2,43.87,-71.2,311.61
41.87,408.15,18.47,23.05,10.65,0.37,55,0.07,1.41,2,43.94,-71.82,455.5
41.87,389.77,18.4,24.29,9.29,0.38,113,0.03,1.46,2,43.94,-71.82,455.5
41.87,389.77,18.4,24.29,9.29,0.41,100,0.05,1.34,2,43.94,-71.82,455.5
43.09,335.79,18.86,25.46,11.47,0.4,118.81,0.04,1.37,2,43.3,-71.68,222.18
43.09,335.79,18.86,25.46,11.47,0.41,129.58,0.06,1.38,2,43.3,-71.68,222.18
43.09,335.79,18.86,25.46,11.47,0.33,197,0.02,1.73,2,43.3,-71.68,222.18
,334.38,19.17,23.84,14.22,0.39,266.8,0.03,1.45,2,41.4,-70.66,12.7
,334.38,19.17,23.84,14.22,0.44,410.38,0.05,1.32,2,41.4,-70.66,12.7
,334.38,19.17,23.84,14.22,0.39,312.98,0.04,1.47,2,41.4,-70.66,12.7
,319.35,19.05,23.87,15.57,0.38,231.81,0.04,1.51,2,41.28,-70.07,0
,319.35,19.05,23.87,15.57,0.37,83.89,0.06,1.56,2,41.28,-70.07,0
,319.35,19.05,23.87,15.57,0.46,597,0.03,1.29,2,41.28,-70.07,0
,355.42,18.98,24.46,14.04,0.45,570,0.03,1.29,2,41.73,-70.3,17.26
,319.35,19.05,23.87,15.57,0.39,449.76,0.02,1.47,2,41.73,-70.3,17.26
,319.35,19.05,23.87,15.57,0.45,570,0.03,1.29,2,41.73,-70.3,17.26
38.05,355.42,18.98,24.46,14.04,0.46,849,0.02,1.26,2,41.95,-70.81,24.61
38.05,355.42,18.98,24.46,14.04,0.36,676.96,0.01,1.56,2,41.95,-70.81,24.61
38.05,355.42,18.98,24.46,14.04,0.38,469.04,0.01,0.89,2,41.95,-70.81,24.61
43.04,358.73,18.04,24.33,11.26,0.36,56.41,0.06,1.41,2,42.37,-73.21,430.25
43.04,358.73,18.04,24.33,11.26,0.36,54.53,0.06,1.36,2,42.37,-73.21,430.25
43.04,358.73,18.04,24.33,11.26,0.38,57.65,0.08,1.37,2,42.37,-73.21,430.25
42.28,355.42,18.98,24.46,14.04,0.43,417.24,0.02,0.68,2,41.8,-71.12,29.72
42.28,374.02,18.87,26.51,13.58,0.45,570,0.03,1.29,2,41.8,-71.12,29.72
42.28,374.02,18.87,26.51,13.58,0.43,417.24,0.02,0.68,2,41.8,-71.12,29.72
40.4,428.58,18.51,27.18,14.78,0.39,132.46,0.06,1.41,2,42.14,-72.63,196.63
40.4,428.58,18.51,27.18,14.78,0.39,349.81,0.03,1.37,2,42.14,-72.63,196.63
40.4,428.58,18.51,27.18,14.78,0.39,332.74,0.01,1.46,2,42.14,-72.63,196.63
,374.02,18.87,26.51,13.58,0.4,350.13,0.03,1.38,2,42.16,-71.21,57.46
,374.02,18.87,26.51,13.58,0.39,381.6,0.03,1.41,2,42.16,-71.21,57.46
,374.02,18.87,26.51,13.58,0.41,321.6,0.04,1.33,2,42.16,-71.21,57.46
40.93,365.11,18.61,25.07,13.85,0.35,51.72,0.05,1.44,2,42.35,-71.91,216.62
40.93,365.11,18.61,25.07,13.85,0.38,58.75,0.08,1.32,2,42.35,-71.91,216.62
40.93,386.93,18.66,23.9,13.57,0.35,51.72,0.05,1.44,2,42.35,-71.91,216.62
41.43,402,18.65,26.23,12.9,0.39,436.71,0.03,1.42,2,42.34,-72.66,226.48
41.43,402,18.65,26.23,12.9,0.39,368.88,0.01,1.46,2,42.34,-72.66,226.48
41.43,402,18.65,26.23,12.9,0.36,82.26,0.08,1.58,2,42.34,-72.66,226.48
41.47,370.31,18.74,26.8,13.51,0.35,52.32,0.06,1.41,2,42.67,-70.96,26.07
41.47,317.61,18.9,23.18,14.4,0.37,42.76,0.1,1.41,2,42.67,-70.96,26.07
41.47,337.77,19,25.83,12.16,0.38,57.49,0.09,1.36,2,42.67,-70.96,26.07
41.52,365.11,18.61,25.07,13.85,0.38,102.2,0.06,1.48,2,42.49,-71.39,69.01
41.52,370.31,18.74,26.8,13.51,0.39,285.22,0.03,1.37,2,42.49,-71.39,69.01
41.52,370.31,18.74,26.8,13.51,0.41,307.42,0.04,1.31,2,42.49,-71.39,69.01
47.79,402,18.65,26.23,12.9,0.4,261,0.03,1.36,2,42.58,-72.59,263.63
47.79,402,18.65,26.23,12.9,0.41,65,0.12,1.39,2,42.58,-72.59,263.63
47.79,402,18.65,26.23,12.9,0.39,316.2,0.01,1.45,2,42.58,-72.59,263.63
44.57,428.58,18.51,27.18,14.78,0.39,291.79,0.04,1.38,2,41.81,-72.73,98.78
44.57,428.58,18.51,27.18,14.78,0.38,202.49,0.09,1.42,2,41.81,-72.73,98.78
44.57,428.58,18.51,27.18,14.78,0.39,292.45,0.03,1.37,2,41.81,-72.73,98.78
38.2,438.22,17.89,26.49,13.34,0.35,35.53,0.1,1.49,2,41.79,-73.25,279.05
38.2,438.22,17.89,26.49,13.34,0.34,64.88,0.08,1.58,2,41.79,-73.25,279.05
38.2,438.22,17.89,26.49,13.34,0.38,42,0.13,1.39,2,41.79,-73.25,279.05
39.54,412.48,17.99,26.22,13.66,0.34,64.88,0.08,1.58,2,41.41,-72.93,95.5
39.54,379.42,19.07,25.99,14.72,0.34,36.72,0.14,1.6,2,41.41,-72.93,95.5
39.54,379.42,19.07,25.99,14.72,0.35,50.82,0.09,1.57,2,41.41,-72.93,95.5
38.22,412.48,17.99,26.22,13.66,0.34,36.72,0.14,1.6,2,41.27,-73.39,115.95
38.22,412.48,17.99,26.22,13.66,0.35,35.53,0.1,1.49,2,41.27,-73.39,115.95
38.22,412.48,17.99,26.22,13.66,0.34,64.88,0.08,1.58,2,41.27,-73.39,115.95
36.71,407.46,19.07,25.04,15.25,0.39,292.45,0.03,1.37,2,41.46,-72.54,85.56
36.71,379.42,19.07,25.99,14.72,0.34,36.72,0.14,1.6,2,41.46,-72.54,85.56
36.71,379.42,19.07,25.99,14.72,0.33,25.64,0.1,1.59,2,41.46,-72.54,85.56
43.67,407.46,19.07,25.04,15.25,0.36,70.42,0.08,1.53,2,41.49,-72.1,75.5
43.67,450.65,18.9,24.56,14.19,0.36,70.42,0.08,1.53,2,41.49,-72.1,75.5
43.67,450.65,18.9,24.56,14.19,0.34,64.88,0.08,1.58,2,41.49,-72.1,75.5
44.12,428.58,18.51,27.18,14.78,0.36,113.51,0.06,1.49,2,41.86,-72.34,179.16
44.12,428.58,18.51,27.18,14.78,0.38,202.49,0.09,1.42,2,41.86,-72.34,179.16
44.12,428.58,18.51,27.18,14.78,0.33,67.16,0.06,1.55,2,41.86,-72.34,179.16
41.92,432.69,18.76,26.32,12.89,0.39,292.45,0.03,1.37,2,41.83,-71.99,145.91
41.92,432.69,18.76,26.32,12.89,0.42,415.4,0.03,1.33,2,41.83,-71.99,145.91
41.92,383.32,18.85,24.74,13.49,0.36,70.42,0.08,1.53,2,41.83,-71.99,145.91
26.79,320.4,19,25.25,10.47,0.45,2.52,0.55,1.56,2,44.12,-73.77,476.22
26.79,320.4,19,25.25,10.47,0.45,2.52,0.51,1.6,2,44.12,-73.77,476.22
26.79,345.85,18.08,26.98,13.35,0.45,2.52,0.55,1.56,2,44.12,-73.77,476.22
,420.66,17.81,27.2,16.38,0.31,16,0.12,1.69,2,41.16,-73.76,102.65
,443.68,17.57,27.72,15.46,0.35,57.19,0.06,1.52,2,41.16,-73.76,102.65
,443.68,17.57,27.72,15.46,0.35,62.15,0.11,1.61,2,41.16,-73.76,102.65
32.86,361.97,19.21,24.91,13.43,0.37,11.24,0.22,1.59,2,42.78,-76.82,190.94
32.86,361.97,19.21,24.91,13.43,0.35,11.56,0.22,1.7,2,42.78,-76.82,190.94
32.86,275.01,19.32,26.45,13.41,0.37,10.55,0.29,1.68,2,42.78,-76.82,190.94
31.61,330.15,19.47,27.69,14.22,0.37,20.55,0.24,1.61,2,42.63,-77.11,322.34
31.61,330.15,19.47,27.69,14.22,0.35,41.52,0.2,1.71,2,42.63,-77.11,322.34
31.61,330.15,19.47,27.69,14.22,0.34,12.69,0.21,1.71,2,42.63,-77.11,322.34
32.1,354.42,19.15,24.94,12.33,0.35,8.51,0.22,1.71,2,42.39,-76.88,403.34
32.1,354.42,19.15,24.94,12.33,0.33,10.73,0.28,1.71,2,42.39,-76.88,403.34
32.1,354.42,19.15,24.94,12.33,0.33,24.91,0.12,1.62,2,42.39,-76.88,403.34
30.44,394.24,17.88,26.69,14.75,0.39,36,0.1,0,2,41.4,-74.31,190.93
30.44,394.24,17.88,26.69,14.75,0.33,25.71,0.12,1.62,2,41.4,-74.31,190.93
30.44,394.24,17.88,26.69,14.75,0.32,23.76,0.12,1.66,2,41.4,-74.31,190.93
,420.66,17.81,27.2,16.38,0.34,14.4,0.17,1.63,2,41.15,-74.02,124.39
,443.68,17.57,27.72,15.46,0.34,14.4,0.17,1.63,2,41.15,-74.02,124.39
,443.68,17.57,27.72,15.46,0.35,33.38,0.11,1.54,2,41.15,-74.02,124.39
32.82,365.31,17.58,26.45,12.1,0.36,35.08,0.12,1.45,2,43.11,-73.86,221.03
32.82,365.31,17.58,26.45,12.1,0.44,13.84,0.41,1.42,2,43.11,-73.86,221.03
32.82,365.31,17.58,26.45,12.1,0.36,81.36,0.05,1.54,2,43.11,-73.86,221.03
34.61,363.03,18.4,24.89,10.84,0.38,44.98,0.12,1.35,2,42.49,-75.61,442.22
34.61,363.03,18.4,24.89,10.84,0.37,35.81,0.14,1.45,2,42.49,-75.61,442.22
34.61,363.03,18.4,24.89,10.84,0.31,21.4,0.12,1.71,2,42.49,-75.61,442.22
33,373.28,19.66,23.73,9.68,0.37,104.67,0.11,1.49,2,42.25,-78.68,521.93
33,419.96,19.59,24.18,10.36,0.33,21.36,0.12,1.67,2,42.25,-78.68,521.93
